Ejercicio	Descripcion	Servicio Gestor	Proveedor	Importe	Fecha de Pago	Column 7	Column 8
2015	Factura Electrónica: FBV2I0010092	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	440743.78	30/04/15		
2015	ABONO FACTURA FERROSER SERVICIOS AUXILIARES S.A. LIMIEZA SOCIO CULTURAL AYUNTAMIENTO ZARAGOZA SEPTIEMBRE 2015.	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	438741.17	25/11/15		
2015	ELECTRICIDAD DICIEMBRE ADMINISTRATIVOS, SOCIALES Y CULTURALES	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	437252.26	30/04/15		
2015	ABONO FACTURA FERROSER SERVICIOS AUXILIARES S.A. CERTIFICACION MAYO 2015. SERVICIO LIMPIEZA SOCIO CULTURAL AYUNTAMIENTO ZARAGOZA.	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	436613.02	08/07/15		
2015	CERTIFICACION Nº 3 CONSERVACION Y MANTENIMIENTO ALUMBRADO PUBLICO (CUOTA FIJA)	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	UTE ALUMBRADO ZARAGOZA	436242.26	25/11/15		
2015	CERTIFICACION Nº 4 CONSERVACION Y MANTENIMIENTO ALUMBRADO PUBLICO (CUOTA FIJA)	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	UTE ALUMBRADO ZARAGOZA	436231.91	13/11/15		
2015	ELECTRICIDAD JULIO ADMINISTRATIVOS, SOCIALES Y CULTURALES	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	435928.79	30/09/15		
2015	CERTIFICACION Nº 7 CONSERVACION Y MANTENIMENTO ALUMBRADO PUBLICO (CUOTA FIJA)	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	UTE ALUMBRADO ZARAGOZA	431890.29	20/01/16		
2015	CERTIFICACION Nº 5 CONSERVACION Y MANTENIMIENTO ALUMBRADO PUBLICO (CUOTA FIJA)	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	UTE ALUMBRADO ZARAGOZA	431890.29	20/01/16		
2015	ABONO FACTURA FERROSER SERVICIOS AUXILIARES S.A. LIMPIEZA SOCIO CULTURAL AYUNTAMIENTO NOVIEMBRE 2015.	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	431203.27	21/01/16		
2015	Factura Electrónica: 005560000115FAC	S. SOCIALES COMUNITARIOS	CLECE-SA	429799.16	14/04/15		
2015	RO SAD AZONA II ABRIL	S. SOCIALES COMUNITARIOS	CLECE-SA	428848.62	30/09/15		
2015	CERTIFICACION Nº 1 CONSERVACION Y MANTENIMIENTO ALUMBRADO PUBLICO (CUOTA FIJA)	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	UTE ALUMBRADO ZARAGOZA	427459.89	23/09/15		
2015	REVISIÓN PRECIOS PENDIENTE DE PPD Y PPU AGOSTO 2013 - JULIO 2014.	SERVICIO DE MOVILIDAD URBANA	SDAD-ECONOMIA-MIXTA-TRANV-ZGZ-SA	423068.15	17/11/15		
2015	CERTIFICACION Nº 2 CONSERVACION Y MANTENIMIENTO ALUMBRADO PUBLICO (CUOTA FIJA)	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	UTE ALUMBRADO ZARAGOZA	422159.91	26/10/15		
2015	Factura Electrónica: FBV2I0010094	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	419044.49	30/04/15		
2015	Factura Electrónica: FBV2I0010093	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	416103.43	30/04/15		
2015	FACTURA CORRESPONDIENTE A TRABAJOS EN COLEGIOS PUBLICOS CON EMPRESAS DE INSERCIÓN LABORAL, CERTIFICACIÓN 4 DEL MES DE AGOSTO	SERVICIO ADMTVO. DE  FOMENTO Y TURISMO	MONCOBRA-SA	413692.94	28/10/15		
2015	Factura Electrónica: FBV2I0010097	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	410487.44	09/06/15		
2015	ELECTRICIDAD JUNIO ADMINISTRATIVOS, SOCIALES Y CULTURALES	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	399883.75	30/09/15		
2015	PRESTAC.DOMICILIARIA ZONA I JULIO	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	395778.62	30/10/15		
2015	ABONO FACTURA FERROSER SERVICIOS AUXILIARES S.A.  CERTIFICACION JULIO 2015 MES DE JULIO Sº LIMPIEZA EN DEPENDENCIAS MUNICIPALES USO SOCIAL Y CULTURAL.	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	388449.22	30/09/15		
2015	PRESTACIONES DOMICILIARIAS ZONA I JUNIO	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	385423.07	30/09/15		
2015	SEGUNDA FASE SISTEMA ENTRENAMIENTO CON FUEGO DRAGER SAFETY HISPANIA	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	DRAGER-SAFETY-HISPANIA-SA	384999.01	20/01/16		
2015	50 % CERTIFICACIÓN 15 SERVICIOS CONTADORES 01/04/13-30/06/13	SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	AQUARA-SAU	383477.94	25/06/15		
2015	Certificación nº 5 obra Acondicionamiento Avda Alcalde Caballero	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	UTE-CONS-MARIANO-LOPEZ-NAV-SAU	382215.72	29/10/15		
2015	Pº A CUENTA PRIMER SEMESTRE 2015. SERV. PUB. TTE. ZARAGOZA-GARRAPINILLOS-TORRE MEDINA. SUBVENCIÓN.	SERVICIO DE MOVILIDAD URBANA	AUTOCARES-SAMAR-BUIL-SA	380000.0	30/04/15		
2015	Pº A CUENTA SEGUNDO SEMESTRE 2015. SERV. PUBL.TTE. GARRAPINILLOS-TORRE MEDINA-ZARAGOZA. SUBVENCIÓN.	SERVICIO DE MOVILIDAD URBANA	AUTOCARES-SAMAR-BUIL-SA	380000.0	16/07/15		
2015	PRESTACIONES DOMICILIARIAS ZONA I SEPTIEMBRE	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	377139.21	30/12/15		
2015	Factura Electrónica: 15FVA00032	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	371783.35	25/06/15		
2015	PRESTACIONES DOMICILIARIAS DICIEMBRE 2014 ZONA I	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	370073.8	27/02/15		
2015	ELECTRICIDAD MARZO ADMINISTRATIVOS, SOCIALES Y CULTURALES	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	369281.94	05/06/15		
2015	ABONO FACTURA MONCOBRA S.A. CERTIFICACION Nº 7 MES DE JULIO MANTENIMIENTO EDIFICIOS ADMINISTRATIVOS, SOCIALES Y CULTURALES	EQUIPAMIENTOS INSTALACIONES	MONCOBRA-SA	368574.16	23/12/15		
2015	CERT. Nº 6. JULIO 2015. OPERACIÓN ASFALTO	SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	CONSTR-MARIANO-LOPEZ-NAV-SAU-Y	366544.21	30/09/15		
2015	SERVICIOS DE MANTENIMIENTO EN TEMPORADA DE PISCINAS DE VERANO - AGOSTO	SERVICIO DE INSTALACIONES DEPORTIVAS	FERROVIAL-SERVICIOS-SA	363560.05	28/04/16		
2015	REVISIÓN PRECIOS PENDIENTE DE PPD Y PPU. AGOSTO 2013-MARZO 2014.	SERVICIO DE MOVILIDAD URBANA	SDAD-ECONOMIA-MIXTA-TRANV-ZGZ-SA	360725.74	15/05/15		
2015	SERVICIOS PRESTADOS DE SAD, SAAD Y CARGAS FAMILIARES UNIDAD TERRITORIAL I	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	360595.68	24/02/15		
2015	Factura Electrónica: 003631414680	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	ZURICH INSURANCE PLC	360385.38	11/03/15		
2015	50 % CERTIFICACIÓN 22 SERVICIOS CONTADORES 01/07/14-30/09/14	SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	AQUARA-SAU	359104.42	25/06/15		
2015	Pº A CUENTA PRIMER SEMESTRE 2015. SERV. PUB. TTE. ZARAGOZA-EL ZORONGO-CIUDAD DEL TRANSPORTE. SUBVENCIÓN.	SERVICIO DE MOVILIDAD URBANA	ALOSA-AUTOCARES-Y-AUTOBUSES-SL	357500.0	30/04/15		
2015	Pº A CUENTA SEGUNDO SEMESTRE 2015. SERV. PUB.TTE. EL ZORONGO-CIUDAD DEL TRANSPORTE. ZARAGOZA. SUBVENCIÓN.	SERVICIO DE MOVILIDAD URBANA	ALOSA-AUTOCARES-Y-AUTOBUSES-SL	357500.0	16/07/15		
2015	50 % CERTIFICACIÓN 14 SERVICIOS CONTADORES 01/01/13-31/03/13	SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	AQUARA-SAU	355744.55	25/06/15		
2015	RO PRESTACIONES DOMICILIARIAS ZONA I AGOSTO	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	353257.8	27/11/15		
2015	RO PRESTACIONES DOMICILIARIAS ZONA I MAYO	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	352245.9	23/09/15		
2015	Factura Electrónica: 15FVA00023	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	351548.79	09/06/15		
2015	RO PRESTACIONES DOMICILIARIAS ZONA II OCTUBRE	S. SOCIALES COMUNITARIOS	CLECE-SA	349698.0	08/02/16		
2015	RO PRESTACIONES DOMICILIARIAS ZONA I NOVIEMBRE	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	349522.22	27/04/16		
2015	ABONO SENTENCIA FIRME 72/11-BACJA Nº 4. RECURSO APELACIÓN 276/2012 TSJA.	SERVICIO DE MOVILIDAD URBANA	ALOSA-AUTOCARES-Y-AUTOBUSES-SL	349238.34	30/07/15		
2015	50 % CERTIFICACIÓN 21 SERVICIOS CONTADORES 01/04/14-30/06/14	SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	AQUARA-SAU	348445.38	25/06/15		
2015	CERTIFICACIÓN SERVICIOS CONTADORES 25 01/01/15-31/03/15 ARG01724115F00009	SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	AQUARA-SAU	347593.68	25/11/15		
2015	Factura Electrónica: 215200023	EQUIPAMIENTOS INSTALACIONES	MONCOBRA-SA	346434.04	15/05/15		
2015	SERVICIOS DE MANTENIMIENTO EN TEMPORADA DE PISCINAS DE VERANO - JUNIO	SERVICIO DE INSTALACIONES DEPORTIVAS	FERROVIAL-SERVICIOS-SA	346316.48	02/10/15		
2015	ELECTRICIDAD AGOSTO ADMINISTRATIVOS, SOCIALES Y CULTURALES	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	345421.77	20/01/16		
2015	Pº A CUENTA PRIMER SEMESTRE 2015. SERV. PUB. TTE. ZARAGOZA-COGULLADA-SAN JUAN DE MOZARRIFAR. SUBVENCIÓN.	SERVICIO DE MOVILIDAD URBANA	ALOSA-AUTOCARES-Y-AUTOBUSES-SL	345000.0	30/04/15		
2015	Pº A CUENTA SEGUNDO SEMESTRE 2015. SERV. PUB.TTE. SAN JUAN MOZARRIFAR-COGULLADA-ZARAGOZA. SUBVENCIÓN.	SERVICIO DE MOVILIDAD URBANA	ALOSA-AUTOCARES-Y-AUTOBUSES-SL	345000.0	16/07/15		
2015	50 % CERTIFICACIÓN 20 SERVICIOS CONTADORES 01/01/14-31/03/14	SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	AQUARA-SAU	343559.56	25/06/15		
2015	ABONO FACTURA FERROSER SERVICIOS AUXILIARES S.A. LIMPIEZA SOCIO CULTURAL MES DE AGOSTO 2015.	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	341154.08	22/10/15		
2015	LIQUIDACIÓN I.V.A. PAGO POR USUARIO (PPU) DE LA CERTIFICACIÓN 4/2014. SEGUNDO SEMESTRE 2014. LÍNEA TRANVÍA.	SERVICIO DE MOVILIDAD URBANA	SDAD-ECONOMIA-MIXTA-TRANV-ZGZ-SA	339506.96	14/04/15		
2015	ELECTRICIDAD SEPTIEMBRE ALUMBRADO PUBLICO	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	338655.31	29/03/16		
2015	Certificación nº 4 obra Acondicionamiento de la Avda. Alcalde Caballero (Zaragoza)	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	UTE-CONS-MARIANO-LOPEZ-NAV-SAU	337509.54	30/09/15		
2015	RO SAD ZONA I ABRIL	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	336316.23	04/09/15		
2015	Factura Electrónica: 15FVA00010	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	334817.09	10/04/15		
2015	Factura Electrónica: 150214	EQUIPAMIENTOS INSTALACIONES	LIMPIEZA-Y-MANTENIMIENTO-SA	334259.6	09/06/15		
2015	ABONO FACTURA LIMASA CERTIFICACION DICIEMBRE 2014 SºLIMPIEZA DEPENDENCIAS PLES. USOS ADMINISTRATIVOS.	UNIDAD DE PLANIFICACIÓN DE ARQUITECTURA	LIMPIEZA-Y-MANTENIMIENTO-SA	332775.79	26/05/15		
2015	CERTIFICACIÓN 8 PARCIAL (AGOSTO 2015) ZONAS VERDES SECTOR 1 - FCC	SERVICIO DE PARQUES Y JARDINES	FCC-SA	328607.99	29/04/16		
2015	CERT. Nº 5 JUNIO. OPERACION ASFALTO.	SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	CONSTR-MARIANO-LOPEZ-NAV-SAU-Y	328334.67	03/09/15		
2015	ELECTRICIDAD SEPTIEMBRE ALUMBRADO PUBLICO	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	322088.68	20/01/16		
2015	ABONO SENTENCIA FIRME 73/11-AB Nº 4. RECURSO APELACIÓN 277/2012 TSJA.	SERVICIO DE MOVILIDAD URBANA	AUTOCARES-SAMAR-BUIL-SA	320842.58	30/07/15		
2015	Factura Electrónica: 150156	EQUIPAMIENTOS INSTALACIONES	LIMPIEZA-Y-MANTENIMIENTO-SA	317462.15	11/06/15		
2015	ABONO FACTURA MONCOBRA S.A. CERTIFICACION Nº 6 JUNIO 2015. MANTENIMIENTO Y CONSERVACION DE LOS EQUIPAMIENTOS ESCOLARES ZONA B.	EQUIPAMIENTOS INSTALACIONES	MONCOBRA-SA	313736.23	30/09/15		
2015	PRESTACIONES DOMICILIARIAS ZONA I OCTUBRE	S. SOCIALES COMUNITARIOS	SERVISAR-SERVICIOS-SOCIALES-SL	312877.3	13/01/16		
2015	50% SERVICIOS CONTADORES 01/04/15-30/06/15	SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	AQUARA-SAU	312732.5	30/11/15		
2015	Pº A CUENTA 1º SEMESTRE 2015. SERV. PUB. TTES. ZARAGOZA-MOVERA. SUBVENCIÓN.	SERVICIO DE MOVILIDAD URBANA	AUTOMOVILES-ZARAGOZA-SA	307500.0	06/04/15		
2015	Pº A CUENTA SEGUNDO SEMESTRE 2015. SERV. PUBL. TTE. MOVERA-ZARAGOZA. SUBVENCIÓN	SERVICIO DE MOVILIDAD URBANA	AUTOMOVILES-ZARAGOZA-SA	307500.0	30/07/15		
2015	Factura Electrónica: 150055	EQUIPAMIENTOS INSTALACIONES	LIMPIEZA-Y-MANTENIMIENTO-SA	307443.02	09/06/15		
2015	CERT. Nº 7/2015 CONSERVACION MATERIAL SEMAFORICO DE ZARAGOZA	SERVICIO DE MOVILIDAD URBANA	CERMA-ARRIAXA-SL	304876.54	22/12/15		
2015	ELECTRICIDAD ABRIL ADMINISTRATIVOS, SOCIALES Y CULTURALES	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	297212.46	15/07/15		
2015	CERT. Nº 6 LIQUIDACIÓN RENOVACION DE LA RED DE ABASTECIMIENTO DE Pº Mª AGUSTÍN ENTRE PLAZA EUROPA Y AVDA. MADRID.	SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	IDECON-SA	296233.68	05/02/16		
2015	TARJETAS SOLIDARIAS JUNIO	S. SOCIALES COMUNITARIOS	SUPERMERCADOS-SABECO-SA	293716.25	10/09/15		
2015	ELECTRICIDAD SEPTIEMBRE ADMINISTRATIVOS, SOCIALES Y CULTURALES	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	285434.98	20/01/16		
2015	Pº A CUENTA PRIMER SEMESTRE 2015. SERV. PUB. TTE. ZARAGOZA-ALFOCEA. SUBVENCION	SERVICIO DE MOVILIDAD URBANA	AGREDA-AUTOMOVIL-SA	280000.0	30/04/15		
2015	Pº A CUENTA SEGUNDO SEMESTRE 2015. SERV. PUB. TTE. ALFOCEA-ZARAGOZA. SUBVENCIÓN.	SERVICIO DE MOVILIDAD URBANA	AGREDA-AUTOMOVIL-SA	280000.0	21/07/15		
2015	CERTIFICACIÓN 9 (Septiembre 2015) Zonas Verdes Sector I a FCC	SERVICIO DE PARQUES Y JARDINES	FCC-SA	277735.19	29/04/16		
2015	limpieza dependencias municipales octubre 2015	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	275435.47	02/12/15		
2015	TARJETAS SOLIDARIAS MAYO	S. SOCIALES COMUNITARIOS	SUPERMERCADOS-SABECO-SA	274505.0	29/07/15		
2015	ABONO FACTURA FERROSER SERVICIOS AUXILIARES S.A.     CERTIFICACION AGOSTO 2015 LIMPIEZA USO ADMINISTRATIVO.	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	273268.74	22/10/15		
2015	ABONO FACTURA FERROSER SERVICIOS AUXILIARES S.A. CERTIFICACION JULIO 2015 Sº LIMPIEZA DEPENDENCIAS MPLES. USO ADMINISTRATIVO.	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	272899.94	30/09/15		
2015	Factura Electrónica: 5494050	SERVICIO DE RELACIONES LABORALES	VIDACAIXA S A SEGUROS Y REASEGUROS	271431.28	21/05/15		
2015	CERTIFICACIÓN 2/2015. MANTEN. Y CONSERV. SEÑALIZACIÓN HORIZONTAL Y VERTICAL RED VIARIA TERMINO DE ZARAGOZA.	SERVICIO DE MOVILIDAD URBANA	API-MOVILIDAD-SA	267820.06	28/10/15		
2015	ABONO FACTURA FERROSER SERVICIOS AUXILIARES S.A. CERTIFICACION MAYO 2015. Sº LIMPIEZA DEPENDENCIAS MUNICIPALES USO ADMINISTRTIVO,.	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	267487.66	07/07/15		
2015	ABONO FACTURA FERROSER SERVICIOS AUXILIARES S.A. LIMPIEZA DEPENDENCIAS MPLES. USO ADMINISTRATIVO AYUNTAMIENTO MES NOVIEMBRE 2015.	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	266672.75	20/01/16		
2015	ABONO FACTURA FERROSER SERVICIOS AUXILIARES S.A. LIMPIEZA DEPENDENCIAS MUNICIPALES USO ADMINISTRATIVO MES DE SEPTIEMBRE DE 2015.	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	265592.65	12/11/15		
2015	ABONO FACTURA FERROSER SERVICIOS AUXILIARES S.A. CERTIFICACION JUNIO 2015 Sº LIMPIEZA DEPENDENCIAS MUNICIPALES USO ADMINISTRATIVO.	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	264108.68	02/09/15		
2015	ABONO FACTURA MONCOBRA S.A. CERTIFICACION 10 MES DE OCTUBRE 2015 CONSERVACION Y MANTENIMIENTO EDIFICIOS ADMINISTRATIVOS, SOCIALES Y CULTURALES AYUNTAMIENTO ZARAGOZA	EQUIPAMIENTOS INSTALACIONES	MONCOBRA-SA	263953.97	20/01/16		
2015	ABONO FACTURA MONCOBRA S.A. CERTIFICACION Nº 8 MES DE AGOSTO MANTENIMIENTO COLEGIOS ZONA B.	EQUIPAMIENTOS INSTALACIONES	MONCOBRA-SA	263925.28	20/11/15		
2015	SERVICIOS DE SOCORRISMO EN LAS PISCINAS MUNICIPALES DE VERANO - AGOSTO	SERVICIO DE INSTALACIONES DEPORTIVAS	EULEN-SA	259425.21	28/04/16		
2015	SERVICIOS DE SOCORRISMO EN LAS PISCINAS MUNICIPALES DE VERANO - JULIO	SERVICIO DE INSTALACIONES DEPORTIVAS	EULEN-SA	259425.21	21/04/16		
2015	ELECTRICIDAD MAYO ADMINISTRATIVOS, SOCIALES Y CULTURALES	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA	259139.34	15/07/15		
2015	Factura Electrónica: 215200098	EQUIPAMIENTOS INSTALACIONES	MONCOBRA-SA	257563.42	15/05/15		
2015	Factura Electrónica: FBV2I0330001	EQUIPAMIENTOS INSTALACIONES	FERROSER SERVICIOS AUXILIARES S.A.	257358.0	02/06/15		
2015	LIQ.PROV. EJERCICIO 2014 SERV. TTE. VIAJEROS GARRAPINILLOS-ZARAGOZA.	SERVICIO DE MOVILIDAD URBANA	AUTOCARES-SAMAR-BUIL-SA	256524.58	02/09/15		
2015	ABONO FACTURA MONCOBRA S.A. CERTIFICACION Nº 6 MES DE JUNIO CONSERVACION Y MANTENIMIENTO EDIFICIOS ADMVOS. SOCIALES Y CULTURALES.	EQUIPAMIENTOS INSTALACIONES	MONCOBRA-SA	254070.63	22/10/15		
2015	5-CERTIFICACIÓN POR OBRAS DE CONSERVACIÓN EN CC.DD.MM. - MAYO 2015	SERVICIO DE INSTALACIONES DEPORTIVAS	MONCOBRA-SA	251157.16	07/07/15		
2015	Factura Electrónica: ARG01724115F00010	SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	AQUARA-SAU	250285.84	30/06/15		
2015	Suministro instalaciones Juegos Infantiles	SERVICIO DE PARQUES Y JARDINES	CONTENUR-ESPAÑA-SL	250000.0	23/09/15		
2015	CERT. Nº 2. RENOVACION RED DE ABASTECIMIENTO EN Pº Mª AGUSTIN ENTRE PZA. EUROPA Y ADA. MADRID	SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	IDECON-SA	249740.6	20/11/15		
2015	ABONO FACTURA  MONCOBRA S.A. CERTIFICACION Nº 7 MES DE JULIO DE 2015 COLEGIOS ZONA A.	EQUIPAMIENTOS INSTALACIONES	MONCOBRA-SA	242703.05	22/10/15		
2015	PARCIAL - CERTIFICACIÓN  Nº 88 - AGOSTO 2015 - LIMPIEZA  RECOGIDA Y TRANSPORTE DE RESIDUOS URBANOS DE ZARAGOZA	SERVICIO TÉCNICO DE LIMPIEZA PÚBLICA Y GESTIÓN DE RESIDUOS	FCC-SA	242142.52	09/11/15		
2015	50 % CERTIFICACIÓN 17 SERVICIOS CONTADORES 01/10/13-30/11/13	SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	AQUARA-SAU	238557.65	25/06/15		
2015	PARCIAL - CERTIFICACIÓN Nº 80 - AGOSTO 2015 - EXPLOTACIÓN COMPLEJO RESIDUOS URBANOS	SERVICIO TÉCNICO DE LIMPIEZA PÚBLICA Y GESTIÓN DE RESIDUOS	URBASER-SA-Y-VERTEDEROS-DE-RESID	236937.16	26/02/16		
2015	ABONO FACTURA MONCOBRA S.A. CERTIFICACION Nº 8 MES DE AGOSTO MANTENIMIENTO COLEGIOS ZONA A.	EQUIPAMIENTOS INSTALACIONES	MONCOBRA-SA	235547.34	20/11/15		
2015	CERTIFICACIÓN 3/2015. PERIODO 3-8-2015 A 25-11-15. MANTENIMIENTO Y CONSERVACIÓN DE LA SEÑALIZACIÓN HORIZONTAL Y VERTICAL DE LA RED VIARIA  EN EL TÉRMINO MUNICIPAL DE ZARAGOZA. 2015.	SERVICIO DE MOVILIDAD URBANA	API-MOVILIDAD-SA	235024.96	12/02/16		
2015	CUOTA 2015 CONTRATO RENTING CÉSPED ARTIFICIAL PARA CCMMFF SAN JOSE Y NUEVO FLETA	SERVICIO DE INSTALACIONES DEPORTIVAS	BBVA RENTING S.A	234874.31	20/01/16		
2015	50% SERVICIOS CONTADORES CERTIFICACIÓN Nº 28 01/07/15-31/08/15	SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	AQUARA-SAU	233470.6	12/01/16		
2015	50 % CERTIFICACIÓN 16 SERVICIOS CONTADORES 01/07/13-31/08/13	SERVICIO DE EXPLOTACIÓN DE REDES Y CARTOGRAFIA	AQUARA-SAU	226402.8	25/06/15		
2015	Certificación nº 10/2015 UMBELA	SERVICIO DE PARQUES Y JARDINES	UMBELA-SCL	225006.81	06/05/16		
2015	Certificación nº 2 Instalación alumbrado público en calles Sobrarbe y San Juan de la Peña	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	UTE-MARIANO-LOPEZ-NAVARRO-SAU	223720.75	10/09/15		
2015	CERTIFICACIÓN 12 (DICIEMBRE 2014) ZONAS VERDES SECTOR 2 - UMBELA	SERVICIO DE PARQUES Y JARDINES	UMBELA-SCL	223240.31	20/01/16		
2015	certificacion nº 11 mes noviembre parte 2 de 2	EQUIPAMIENTOS INSTALACIONES	MONCOBRA-SA	222393.32	21/01/16		
2015	Factura Electrónica: 15014	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	ENRIQUE-COCA-SA	221736.03	12/08/16		
2015	CERTIFICACIÓN Nº14 CONTRATO DE MANTENIMIENTO Y CONSERVACIÓN DEL ALUMBRADO PÚBLICO  ZONA II DEL AYUNTAMIENTO DE ZARAGOZA DEL 01 AL 31 DE OCTUBRE DE 2014	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	ENRIQUE-COCA-SA	220336.9	19/01/16		
2015	Factura Electrónica: 2015/A/15006	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	ENRIQUE-COCA-SA	220336.9	12/08/16		
2015	LIQUIDACIÓN I.V.A. PPU 2º TRIMESTRE 2015 (DE LA CERTIF. 3/2015). LÍNEA 1 TRANVÍA.	SERVICIO DE MOVILIDAD URBANA	SDAD-ECONOMIA-MIXTA-TRANV-ZGZ-SA	219469.08	30/09/15		
2015	SERVICIOS DE SOCORRISMO EN LAS PISCINAS MUNICIPALES DE VERANO - JUNIO	SERVICIO DE INSTALACIONES DEPORTIVAS	EULEN-SA	215666.46	30/09/15		
2015	SAD ZONA II OCTUBRE 2014	S. SOCIALES COMUNITARIOS	CLECE-SA	215183.77	25/02/15		
2015	Factura Electrónica: C1037100001201500001	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	BILBAO-CIA-ANONIMA-SG-REASEGUR	215162.7	22/04/15		
2015	CERTIFICACION Nº 4/2015. CONSERVACION Y MANTENIMIENTO DEL ALUMBRADO PUBLICO (ZONA 2)	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	ENRIQUE-COCA-SA	214823.69	12/08/16		
